[22:27:09.655] [T1] [DS=False] DEBUG |  -> [X:12, Y:-2, Z:28]
[22:27:09.655] [T1] [DS=False] DEBUG |  -> [X:13, Y:-2, Z:29]
[22:27:09.655] [T1] [DS=False] DEBUG |  -> [X:14, Y:-2, Z:30]
[22:27:09.655] [T1] [DS=False] DEBUG |  -> [X:15, Y:-2, Z:31]
[22:27:09.655] [T1] [DS=False] DEBUG |  -> [X:14, Y:-2, Z:32]
[22:27:09.655] [T1] [DS=False] DEBUG |  -> [X:13, Y:-2, Z:33]
[22:27:09.655] [T1] [DS=False] DEBUG |  -> [X:13, Y:-2, Z:34]
[22:27:09.655] [T1] [DS=False] DEBUG |  -> [X:13, Y:-2, Z:35]
[22:27:09.655] [T1] [DS=False] DEBUG |  -> [X:13, Y:-2, Z:36]
[22:27:09.655] [T1] [DS=False] DEBUG |  -> [X:14, Y:-2, Z:37]
[22:27:09.655] [T1] [DS=False] DEBUG |  -> [X:15, Y:-2, Z:38]
[22:27:09.655] [T1] [DS=False] DEBUG |  -> [X:14, Y:-2, Z:39]
[22:27:09.655] [T1] [DS=False] DEBUG |  -> [X:13, Y:-2, Z:40]
[22:27:09.655] [T1] [DS=False] DEBUG |  -> [X:13, Y:-2, Z:41]
[22:27:09.655] [T1] [DS=False] DEBUG |  -> [X:13, Y:-2, Z:42]
[22:27:09.655] [T1] [DS=False] DEBUG |  -> [X:13, Y:-2, Z:43]
[22:27:09.655] [T1] [DS=False] DEBUG |  -> [X:13, Y:-2, Z:44]
[22:27:09.655] [T1] [DS=False] DEBUG |  -> [X:13, Y:-1, Z:45]
[22:27:09.655] [T1] [DS=False] DEBUG |  -> [X:13, Y:0, Z:46]
[22:27:09.655] [T1] [DS=False] DEBUG |  -> [X:13, Y:1, Z:47]
[22:27:09.655] [T1] [DS=False] DEBUG |  -> [X:13, Y:2, Z:48]
[22:27:09.771] [T1] [DS=False] DEBUG | Path to target:
[22:27:09.771] [T1] [DS=False] DEBUG |  -> [X:1, Y:4, Z:31]
[22:27:09.771] [T1] [DS=False] DEBUG |  -> [X:2, Y:4, Z:32]
[22:27:09.771] [T1] [DS=False] DEBUG |  -> [X:3, Y:4, Z:33]
[22:27:09.771] [T1] [DS=False] DEBUG |  -> [X:4, Y:4, Z:34]
[22:27:09.771] [T1] [DS=False] DEBUG |  -> [X:5, Y:4, Z:35]
[22:27:09.771] [T1] [DS=False] DEBUG |  -> [X:5, Y:3, Z:36]
[22:27:09.771] [T1] [DS=False] DEBUG |  -> [X:6, Y:3, Z:37]
[22:27:09.771] [T1] [DS=False] DEBUG |  -> [X:7, Y:3, Z:38]
[22:27:09.771] [T1] [DS=False] DEBUG |  -> [X:8, Y:3, Z:39]
[22:27:09.771] [T1] [DS=False] DEBUG |  -> [X:9, Y:3, Z:40]
[22:27:09.771] [T1] [DS=False] DEBUG |  -> [X:10, Y:3, Z:41]
[22:27:09.771] [T1] [DS=False] DEBUG |  -> [X:11, Y:3, Z:42]
[22:27:09.771] [T1] [DS=False] DEBUG |  -> [X:12, Y:3, Z:43]
[22:27:09.771] [T1] [DS=False] DEBUG |  -> [X:13, Y:3, Z:44]
[22:27:09.771] [T1] [DS=False] DEBUG |  -> [X:13, Y:2, Z:45]
[22:27:09.771] [T1] [DS=False] DEBUG |  -> [X:13, Y:2, Z:46]
[22:27:09.771] [T1] [DS=False] DEBUG |  -> [X:13, Y:2, Z:47]
[22:27:09.771] [T1] [DS=False] DEBUG |  -> [X:13, Y:2, Z:48]
[22:27:09.871] [T1] [DS=False] DEBUG | Path to target:
[22:27:09.871] [T1] [DS=False] DEBUG |  -> [X:0, Y:-1, Z:30]
[22:27:09.871] [T1] [DS=False] DEBUG |  -> [X:-1, Y:-1, Z:31]
[22:27:09.871] [T1] [DS=False] DEBUG |  -> [X:-1, Y:-1, Z:32]
[22:27:09.871] [T1] [DS=False] DEBUG |  -> [X:-1, Y:-1, Z:33]
[22:27:09.871] [T1] [DS=False] DEBUG |  -> [X:-1, Y:0, Z:34]
[22:27:09.871] [T1] [DS=False] DEBUG |  -> [X:-1, Y:1, Z:35]
[22:27:09.871] [T1] [DS=False] DEBUG |  -> [X:-1, Y:2, Z:36]
[22:27:09.871] [T1] [DS=False] DEBUG |  -> [X:-1, Y:3, Z:37]
[22:27:09.871] [T1] [DS=False] DEBUG |  -> [X:-1, Y:4, Z:38]
[22:27:09.871] [T1] [DS=False] DEBUG |  -> [X:-1, Y:5, Z:39]
[22:27:09.872] [T1] [DS=False] DEBUG |  -> [X:-1, Y:6, Z:40]
[22:27:09.872] [T1] [DS=False] DEBUG |  -> [X:-1, Y:7, Z:41]
[22:27:09.872] [T1] [DS=False] DEBUG |  -> [X:-1, Y:8, Z:42]
[22:27:09.872] [T1] [DS=False] DEBUG |  -> [X:-1, Y:8, Z:43]
[22:27:09.872] [T1] [DS=False] DEBUG |  -> [X:-1, Y:8, Z:44]
[22:27:09.872] [T1] [DS=False] DEBUG |  -> [X:-1, Y:8, Z:45]
[22:27:09.872] [T1] [DS=False] DEBUG |  -> [X:-1, Y:8, Z:46]
[22:27:09.872] [T1] [DS=False] DEBUG |  -> [X:-1, Y:8, Z:47]
[22:27:09.872] [T1] [DS=False] DEBUG |  -> [X:-1, Y:8, Z:48]
[22:27:11.171] [T1] [DS=False] DEBUG | Path to target:
[22:27:11.172] [T1] [DS=False] DEBUG |  -> [X:3, Y:-2, Z:24]
[22:27:11.172] [T1] [DS=False] DEBUG |  -> [X:3, Y:-2, Z:23]
[22:27:11.172] [T1] [DS=False] DEBUG |  -> [X:3, Y:-2, Z:22]
[22:27:11.305] [T1] [DS=False] DEBUG | Path to target:
[22:27:11.305] [T1] [DS=False] DEBUG |  -> [X:-1, Y:3, Z:30]
[22:27:11.305] [T1] [DS=False] DEBUG |  -> [X:-1, Y:4, Z:31]
[22:27:11.305] [T1] [DS=False] DEBUG |  -> [X:-1, Y:5, Z:32]
[22:27:11.305] [T1] [DS=False] DEBUG |  -> [X:-2, Y:5, Z:33]
[22:27:11.305] [T1] [DS=False] DEBUG |  -> [X:-3, Y:6, Z:33]
[22:27:11.305] [T1] [DS=False] DEBUG |  -> [X:-3, Y:7, Z:34]
[22:27:11.305] [T1] [DS=False] DEBUG |  -> [X:-3, Y:8, Z:35]
[22:27:11.305] [T1] [DS=False] DEBUG |  -> [X:-2, Y:8, Z:36]
[22:27:11.305] [T1] [DS=False] DEBUG |  -> [X:-1, Y:8, Z:37]
[22:27:11.305] [T1] [DS=False] DEBUG |  -> [X:-1, Y:9, Z:38]
[22:27:11.305] [T1] [DS=False] DEBUG |  -> [X:-1, Y:10, Z:39]
[22:27:11.305] [T1] [DS=False] DEBUG |  -> [X:-1, Y:11, Z:40]
[22:27:11.305] [T1] [DS=False] DEBUG |  -> [X:-1, Y:12, Z:41]
[22:27:11.305] [T1] [DS=False] DEBUG |  -> [X:-1, Y:13, Z:42]
[22:27:11.305] [T1] [DS=False] DEBUG |  -> [X:-1, Y:14, Z:43]
[22:27:11.305] [T1] [DS=False] DEBUG |  -> [X:-1, Y:15, Z:44]
[22:27:11.305] [T1] [DS=False] DEBUG |  -> [X:-1, Y:16, Z:45]
[22:27:11.305] [T1] [DS=False] DEBUG |  -> [X:-1, Y:17, Z:46]
[22:27:11.305] [T1] [DS=False] DEBUG |  -> [X:-1, Y:18, Z:47]
[22:27:11.305] [T1] [DS=False] DEBUG |  -> [X:-1, Y:19, Z:48]
[22:27:11.404] [T1] [DS=False] DEBUG | Path to target:
[22:27:11.404] [T1] [DS=False] DEBUG |  -> [X:4, Y:2, Z:35]
[22:27:11.404] [T1] [DS=False] DEBUG |  -> [X:5, Y:2, Z:36]
[22:27:11.404] [T1] [DS=False] DEBUG |  -> [X:6, Y:2, Z:37]
[22:27:11.404] [T1] [DS=False] DEBUG |  -> [X:7, Y:2, Z:38]
[22:27:11.404] [T1] [DS=False] DEBUG |  -> [X:8, Y:2, Z:39]
[22:27:11.404] [T1] [DS=False] DEBUG |  -> [X:9, Y:2, Z:40]
[22:27:11.404] [T1] [DS=False] DEBUG |  -> [X:10, Y:2, Z:41]
[22:27:11.404] [T1] [DS=False] DEBUG |  -> [X:11, Y:2, Z:42]
[22:27:11.404] [T1] [DS=False] DEBUG |  -> [X:12, Y:2, Z:43]
[22:27:11.404] [T1] [DS=False] DEBUG |  -> [X:13, Y:2, Z:44]
[22:27:11.404] [T1] [DS=False] DEBUG |  -> [X:13, Y:2, Z:45]
[22:27:11.404] [T1] [DS=False] DEBUG |  -> [X:13, Y:2, Z:46]
[22:27:11.404] [T1] [DS=False] DEBUG |  -> [X:13, Y:2, Z:47]
[22:27:11.404] [T1] [DS=False] DEBUG |  -> [X:13, Y:2, Z:48]
[22:27:12.955] [T1] [DS=False] DEBUG | Path to target:
[22:27:12.955] [T1] [DS=False] DEBUG |  -> [X:-2, Y:8, Z:33]
[22:27:14.505] [T1] [DS=False] DEBUG | Path to target:
[22:27:14.505] [T1] [DS=False] DEBUG |  -> [X:-1, Y:9, Z:34]
[22:27:14.505] [T1] [DS=False] DEBUG |  -> [X:-1, Y:8, Z:35]
[22:27:14.505] [T1] [DS=False] DEBUG |  -> [X:-1, Y:8, Z:36]
[22:27:14.505] [T1] [DS=False] DEBUG |  -> [X:-1, Y:8, Z:37]
[22:27:14.505] [T1] [DS=False] DEBUG |  -> [X:-1, Y:7, Z:38]
[22:27:14.505] [T1] [DS=False] DEBUG |  -> [X:0, Y:7, Z:39]
[22:27:14.505] [T1] [DS=False] DEBUG |  -> [X:0, Y:6, Z:40]
[22:27:14.505] [T1] [DS=False] DEBUG |  -> [X:1, Y:6, Z:41]
[22:27:14.505] [T1] [DS=False] DEBUG |  -> [X:2, Y:6, Z:42]
[22:27:14.505] [T1] [DS=False] DEBUG |  -> [X:3, Y:6, Z:43]
[22:27:14.505] [T1] [DS=False] DEBUG |  -> [X:4, Y:6, Z:44]
[22:27:14.505] [T1] [DS=False] DEBUG |  -> [X:5, Y:6, Z:45]
[22:27:14.505] [T1] [DS=False] DEBUG |  -> [X:6, Y:5, Z:45]
[22:27:14.505] [T1] [DS=False] DEBUG |  -> [X:7, Y:4, Z:45]
[22:27:14.505] [T1] [DS=False] DEBUG |  -> [X:8, Y:3, Z:45]
[22:27:14.505] [T1] [DS=False] DEBUG |  -> [X:9, Y:3, Z:45]
[22:27:14.771] [T1] [DS=False] DEBUG | Path to target:
[22:27:14.771] [T1] [DS=False] DEBUG |  -> [X:8, Y:2, Z:38]
[22:27:14.771] [T1] [DS=False] DEBUG |  -> [X:9, Y:2, Z:39]
[22:27:14.771] [T1] [DS=False] DEBUG |  -> [X:10, Y:2, Z:40]
[22:27:14.771] [T1] [DS=False] DEBUG |  -> [X:11, Y:2, Z:41]
[22:27:14.771] [T1] [DS=False] DEBUG |  -> [X:12, Y:2, Z:42]
[22:27:14.771] [T1] [DS=False] DEBUG |  -> [X:13, Y:2, Z:43]
[22:27:14.771] [T1] [DS=False] DEBUG |  -> [X:13, Y:2, Z:44]
[22:27:14.771] [T1] [DS=False] DEBUG |  -> [X:13, Y:2, Z:45]
[22:27:14.771] [T1] [DS=False] DEBUG |  -> [X:13, Y:2, Z:46]
[22:27:14.771] [T1] [DS=False] DEBUG |  -> [X:13, Y:2, Z:47]
[22:27:14.771] [T1] [DS=False] DEBUG |  -> [X:13, Y:2, Z:48]
[22:27:15.322] [T1] [DS=False] DEBUG | Path to target:
[22:27:15.322] [T1] [DS=False] DEBUG |  -> [X:8, Y:2, Z:39]
[22:27:15.322] [T1] [DS=False] DEBUG |  -> [X:9, Y:2, Z:40]
[22:27:15.322] [T1] [DS=False] DEBUG |  -> [X:10, Y:2, Z:41]
[22:27:15.322] [T1] [DS=False] DEBUG |  -> [X:11, Y:2, Z:42]
[22:27:15.322] [T1] [DS=False] DEBUG |  -> [X:12, Y:2, Z:43]
[22:27:15.322] [T1] [DS=False] DEBUG |  -> [X:13, Y:2, Z:44]
[22:27:15.322] [T1] [DS=False] DEBUG |  -> [X:13, Y:2, Z:45]
[22:27:15.322] [T1] [DS=False] DEBUG |  -> [X:13, Y:2, Z:46]
[22:27:15.322] [T1] [DS=False] DEBUG |  -> [X:13, Y:2, Z:47]
[22:27:15.322] [T1] [DS=False] DEBUG |  -> [X:13, Y:2, Z:48]
[22:27:15.505] [T1] [DS=False] DEBUG | Path to target:
[22:27:15.505] [T1] [DS=False] DEBUG |  -> [X:8, Y:3, Z:39]
[22:27:15.505] [T1] [DS=False] DEBUG |  -> [X:9, Y:3, Z:40]
[22:27:15.505] [T1] [DS=False] DEBUG |  -> [X:10, Y:3, Z:41]
[22:27:15.505] [T1] [DS=False] DEBUG |  -> [X:11, Y:3, Z:42]
[22:27:15.505] [T1] [DS=False] DEBUG |  -> [X:12, Y:3, Z:43]
[22:27:15.505] [T1] [DS=False] DEBUG |  -> [X:13, Y:3, Z:44]
[22:27:15.505] [T1] [DS=False] DEBUG |  -> [X:13, Y:2, Z:45]
[22:27:15.505] [T1] [DS=False] DEBUG |  -> [X:13, Y:2, Z:46]
[22:27:15.505] [T1] [DS=False] DEBUG |  -> [X:13, Y:2, Z:47]
[22:27:15.505] [T1] [DS=False] DEBUG |  -> [X:13, Y:2, Z:48]
[22:27:16.155] [T1] [DS=False] DEBUG | Path to target:
[22:27:16.155] [T1] [DS=False] DEBUG |  -> [X:-1, Y:8, Z:38]
[22:27:16.155] [T1] [DS=False] DEBUG |  -> [X:0, Y:8, Z:39]
[22:27:16.155] [T1] [DS=False] DEBUG |  -> [X:0, Y:7, Z:40]
[22:27:16.155] [T1] [DS=False] DEBUG |  -> [X:1, Y:7, Z:41]
[22:27:16.155] [T1] [DS=False] DEBUG |  -> [X:2, Y:6, Z:41]
[22:27:16.155] [T1] [DS=False] DEBUG |  -> [X:3, Y:5, Z:41]
[22:27:16.155] [T1] [DS=False] DEBUG |  -> [X:4, Y:4, Z:41]
[22:27:16.155] [T1] [DS=False] DEBUG |  -> [X:5, Y:4, Z:42]
[22:27:16.155] [T1] [DS=False] DEBUG |  -> [X:6, Y:3, Z:42]
[22:27:16.604] [T1] [DS=False] DEBUG | Path to target:
[22:27:16.604] [T1] [DS=False] DEBUG |  -> [X:9, Y:4, Z:40]
[22:27:16.604] [T1] [DS=False] DEBUG |  -> [X:10, Y:4, Z:41]
[22:27:16.604] [T1] [DS=False] DEBUG |  -> [X:11, Y:4, Z:42]
[22:27:16.604] [T1] [DS=False] DEBUG |  -> [X:12, Y:4, Z:43]
[22:27:16.604] [T1] [DS=False] DEBUG |  -> [X:13, Y:4, Z:44]
[22:27:16.604] [T1] [DS=False] DEBUG |  -> [X:13, Y:3, Z:45]
[22:27:16.604] [T1] [DS=False] DEBUG |  -> [X:13, Y:2, Z:46]
[22:27:16.604] [T1] [DS=False] DEBUG |  -> [X:13, Y:2, Z:47]
[22:27:16.604] [T1] [DS=False] DEBUG |  -> [X:13, Y:2, Z:48]
[22:27:16.788] [T1] [DS=False] DEBUG | Path to target:
[22:27:16.788] [T1] [DS=False] DEBUG |  -> [X:9, Y:4, Z:40]
[22:27:16.788] [T1] [DS=False] DEBUG |  -> [X:10, Y:4, Z:41]
[22:27:16.788] [T1] [DS=False] DEBUG |  -> [X:11, Y:4, Z:42]
[22:27:16.788] [T1] [DS=False] DEBUG |  -> [X:12, Y:4, Z:43]
[22:27:16.788] [T1] [DS=False] DEBUG |  -> [X:13, Y:4, Z:44]
[22:27:16.788] [T1] [DS=False] DEBUG |  -> [X:13, Y:3, Z:45]
[22:27:16.788] [T1] [DS=False] DEBUG |  -> [X:13, Y:2, Z:46]
[22:27:16.788] [T1] [DS=False] DEBUG |  -> [X:13, Y:2, Z:47]
[22:27:16.788] [T1] [DS=False] DEBUG |  -> [X:13, Y:2, Z:48]
[22:27:17.855] [T1] [DS=False] DEBUG | Path to target:
[22:27:17.855] [T1] [DS=False] DEBUG |  -> [X:-1, Y:8, Z:38]
[22:27:17.855] [T1] [DS=False] DEBUG |  -> [X:0, Y:8, Z:39]
[22:27:17.855] [T1] [DS=False] DEBUG |  -> [X:0, Y:7, Z:40]
[22:27:17.855] [T1] [DS=False] DEBUG |  -> [X:1, Y:7, Z:41]
[22:27:17.855] [T1] [DS=False] DEBUG |  -> [X:2, Y:7, Z:42]
[22:27:17.855] [T1] [DS=False] DEBUG |  -> [X:2, Y:6, Z:43]
[22:27:17.855] [T1] [DS=False] DEBUG |  -> [X:2, Y:5, Z:44]
[22:27:17.855] [T1] [DS=False] DEBUG |  -> [X:2, Y:4, Z:45]
[22:27:17.855] [T1] [DS=False] DEBUG |  -> [X:2, Y:3, Z:45]
[22:27:18.504] [T1] [DS=False] DEBUG | Path to target:
[22:27:18.504] [T1] [DS=False] DEBUG |  -> [X:12, Y:5, Z:39]
[22:27:18.504] [T1] [DS=False] DEBUG |  -> [X:13, Y:5, Z:40]
[22:27:18.504] [T1] [DS=False] DEBUG |  -> [X:13, Y:4, Z:41]
[22:27:18.504] [T1] [DS=False] DEBUG |  -> [X:13, Y:3, Z:42]
[22:27:18.504] [T1] [DS=False] DEBUG |  -> [X:13, Y:2, Z:43]
[22:27:18.504] [T1] [DS=False] DEBUG |  -> [X:13, Y:2, Z:44]
[22:27:18.504] [T1] [DS=False] DEBUG |  -> [X:13, Y:2, Z:45]
[22:27:18.504] [T1] [DS=False] DEBUG |  -> [X:13, Y:2, Z:46]
[22:27:18.504] [T1] [DS=False] DEBUG |  -> [X:13, Y:2, Z:47]
[22:27:18.504] [T1] [DS=False] DEBUG |  -> [X:13, Y:2, Z:48]
[22:27:19.589] [T1] [DS=False] DEBUG | Path to target:
[22:27:19.589] [T1] [DS=False] DEBUG |  -> [X:-2, Y:9, Z:35]
[22:27:19.589] [T1] [DS=False] DEBUG |  -> [X:-1, Y:9, Z:36]
[22:27:19.589] [T1] [DS=False] DEBUG |  -> [X:-1, Y:8, Z:37]
[22:27:19.589] [T1] [DS=False] DEBUG |  -> [X:-1, Y:7, Z:38]
[22:27:19.589] [T1] [DS=False] DEBUG |  -> [X:0, Y:7, Z:39]
[22:27:19.589] [T1] [DS=False] DEBUG |  -> [X:0, Y:6, Z:40]
[22:27:19.589] [T1] [DS=False] DEBUG |  -> [X:1, Y:6, Z:41]
[22:27:19.589] [T1] [DS=False] DEBUG |  -> [X:2, Y:6, Z:42]
[22:27:19.589] [T1] [DS=False] DEBUG |  -> [X:3, Y:6, Z:43]
[22:27:19.589] [T1] [DS=False] DEBUG |  -> [X:4, Y:6, Z:44]
[22:27:19.589] [T1] [DS=False] DEBUG |  -> [X:5, Y:6, Z:45]
[22:27:19.589] [T1] [DS=False] DEBUG |  -> [X:6, Y:6, Z:46]
[22:27:19.589] [T1] [DS=False] DEBUG |  -> [X:6, Y:5, Z:47]
[22:27:19.589] [T1] [DS=False] DEBUG |  -> [X:6, Y:4, Z:48]
[22:27:19.589] [T1] [DS=False] DEBUG |  -> [X:7, Y:3, Z:48]
[22:27:21.189] [T1] [DS=False] DEBUG | Path to target:
[22:27:21.189] [T1] [DS=False] DEBUG |  -> [X:9, Y:1, Z:38]
[22:27:21.189] [T1] [DS=False] DEBUG |  -> [X:8, Y:1, Z:37]
[22:27:21.189] [T1] [DS=False] DEBUG |  -> [X:7, Y:1, Z:36]
[22:27:21.189] [T1] [DS=False] DEBUG |  -> [X:6, Y:2, Z:36]
[22:27:21.189] [T1] [DS=False] DEBUG |  -> [X:5, Y:3, Z:36]
[22:27:21.189] [T1] [DS=False] DEBUG |  -> [X:4, Y:3, Z:35]
[22:27:21.189] [T1] [DS=False] DEBUG |  -> [X:3, Y:3, Z:34]
[22:27:21.189] [T1] [DS=False] DEBUG |  -> [X:3, Y:4, Z:34]
[22:27:21.272] [T1] [DS=False] DEBUG | Path to target:
[22:27:21.272] [T1] [DS=False] DEBUG |  -> [X:-3, Y:9, Z:33]
[22:27:21.272] [T1] [DS=False] DEBUG |  -> [X:-3, Y:8, Z:34]
[22:27:21.272] [T1] [DS=False] DEBUG |  -> [X:-3, Y:7, Z:35]
[22:27:21.272] [T1] [DS=False] DEBUG |  -> [X:-3, Y:6, Z:36]
[22:27:21.272] [T1] [DS=False] DEBUG |  -> [X:-3, Y:5, Z:37]
[22:27:21.272] [T1] [DS=False] DEBUG |  -> [X:-2, Y:5, Z:38]
[22:27:21.272] [T1] [DS=False] DEBUG |  -> [X:-1, Y:5, Z:39]
[22:27:21.272] [T1] [DS=False] DEBUG |  -> [X:0, Y:5, Z:40]
[22:27:21.272] [T1] [DS=False] DEBUG |  -> [X:1, Y:5, Z:41]
[22:27:21.272] [T1] [DS=False] DEBUG |  -> [X:2, Y:5, Z:42]
[22:27:21.272] [T1] [DS=False] DEBUG |  -> [X:3, Y:5, Z:43]
[22:27:21.272] [T1] [DS=False] DEBUG |  -> [X:4, Y:5, Z:44]
[22:27:21.272] [T1] [DS=False] DEBUG |  -> [X:5, Y:5, Z:45]
[22:27:21.272] [T1] [DS=False] DEBUG |  -> [X:6, Y:5, Z:46]
[22:27:21.272] [T1] [DS=False] DEBUG |  -> [X:7, Y:5, Z:47]
[22:27:21.272] [T1] [DS=False] DEBUG |  -> [X:7, Y:4, Z:48]
[22:27:21.272] [T1] [DS=False] DEBUG |  -> [X:7, Y:3, Z:48]
[22:27:22.838] [T1] [DS=False] DEBUG | Path to target:
[22:27:22.838] [T1] [DS=False] DEBUG |  -> [X:-7, Y:8, Z:32]
[22:27:24.571] [T1] [DS=False] DEBUG | Path to target:
[22:27:24.571] [T1] [DS=False] DEBUG |  -> [X:7, Y:2, Z:41]
[22:27:24.571] [T1] [DS=False] DEBUG |  -> [X:6, Y:2, Z:42]
[22:27:24.571] [T1] [DS=False] DEBUG |  -> [X:5, Y:2, Z:43]
[22:27:24.571] [T1] [DS=False] DEBUG |  -> [X:4, Y:2, Z:44]
[22:27:24.571] [T1] [DS=False] DEBUG |  -> [X:3, Y:2, Z:45]
[22:27:24.571] [T1] [DS=False] DEBUG |  -> [X:2, Y:2, Z:46]
[22:27:24.571] [T1] [DS=False] DEBUG |  -> [X:1, Y:2, Z:47]
[22:27:24.571] [T1] [DS=False] DEBUG |  -> [X:0, Y:2, Z:48]
[22:27:24.571] [T1] [DS=False] DEBUG |  -> [X:-1, Y:3, Z:48]
[22:27:24.571] [T1] [DS=False] DEBUG |  -> [X:-2, Y:4, Z:48]
[22:27:24.571] [T1] [DS=False] DEBUG |  -> [X:-3, Y:4, Z:48]
[22:27:26.364] [T1] [DS=False] DEBUG | Path to target:
[22:27:26.364] [T1] [DS=False] DEBUG |  -> [X:7, Y:3, Z:40]
[22:27:26.364] [T1] [DS=False] DEBUG |  -> [X:7, Y:4, Z:41]
[22:27:26.364] [T1] [DS=False] DEBUG |  -> [X:6, Y:4, Z:42]
[22:27:26.364] [T1] [DS=False] DEBUG |  -> [X:5, Y:4, Z:43]
[22:27:26.364] [T1] [DS=False] DEBUG |  -> [X:4, Y:4, Z:44]
[22:27:26.364] [T1] [DS=False] DEBUG |  -> [X:3, Y:4, Z:45]
[22:27:26.364] [T1] [DS=False] DEBUG |  -> [X:2, Y:4, Z:46]
[22:27:26.364] [T1] [DS=False] DEBUG |  -> [X:1, Y:4, Z:47]
[22:27:26.364] [T1] [DS=False] DEBUG |  -> [X:0, Y:4, Z:48]
[22:27:26.364] [T1] [DS=False] DEBUG |  -> [X:-1, Y:4, Z:48]
[22:27:26.364] [T1] [DS=False] DEBUG |  -> [X:-2, Y:4, Z:48]
[22:27:26.364] [T1] [DS=False] DEBUG |  -> [X:-3, Y:4, Z:48]
[22:27:31.598] [T1] [DS=False] DEBUG | Path to target:
[22:27:31.598] [T1] [DS=False] DEBUG |  -> [X:10, Y:4, Z:44]
[22:27:31.598] [T1] [DS=False] DEBUG |  -> [X:9, Y:4, Z:45]
[22:27:31.598] [T1] [DS=False] DEBUG |  -> [X:8, Y:4, Z:46]
[22:27:31.598] [T1] [DS=False] DEBUG |  -> [X:7, Y:4, Z:47]
[22:27:31.598] [T1] [DS=False] DEBUG |  -> [X:6, Y:4, Z:48]
[22:27:31.598] [T1] [DS=False] DEBUG |  -> [X:5, Y:4, Z:48]
[22:27:31.598] [T1] [DS=False] DEBUG |  -> [X:4, Y:4, Z:48]
[22:27:31.598] [T1] [DS=False] DEBUG |  -> [X:3, Y:4, Z:48]
[22:27:31.598] [T1] [DS=False] DEBUG |  -> [X:2, Y:4, Z:48]
[22:27:31.598] [T1] [DS=False] DEBUG |  -> [X:1, Y:4, Z:48]
[22:27:31.598] [T1] [DS=False] DEBUG |  -> [X:0, Y:4, Z:48]
[22:27:31.598] [T1] [DS=False] DEBUG |  -> [X:-1, Y:4, Z:48]
[22:27:31.598] [T1] [DS=False] DEBUG |  -> [X:-2, Y:4, Z:48]
[22:27:31.598] [T1] [DS=False] DEBUG |  -> [X:-3, Y:4, Z:48]
[22:27:33.366] [T1] [DS=False] DEBUG | Path to target:
[22:27:33.366] [T1] [DS=False] DEBUG |  -> [X:12, Y:3, Z:43]
[22:27:33.366] [T1] [DS=False] DEBUG |  -> [X:11, Y:3, Z:44]
[22:27:33.366] [T1] [DS=False] DEBUG |  -> [X:10, Y:3, Z:45]
[22:27:33.366] [T1] [DS=False] DEBUG |  -> [X:9, Y:3, Z:46]
[22:27:33.366] [T1] [DS=False] DEBUG |  -> [X:8, Y:3, Z:47]
[22:27:33.366] [T1] [DS=False] DEBUG |  -> [X:7, Y:3, Z:48]
[22:27:33.366] [T1] [DS=False] DEBUG |  -> [X:6, Y:4, Z:48]
[22:27:33.366] [T1] [DS=False] DEBUG |  -> [X:5, Y:4, Z:48]
[22:27:33.366] [T1] [DS=False] DEBUG |  -> [X:4, Y:4, Z:48]
[22:27:33.366] [T1] [DS=False] DEBUG |  -> [X:3, Y:4, Z:48]
[22:27:33.366] [T1] [DS=False] DEBUG |  -> [X:2, Y:4, Z:48]
[22:27:33.366] [T1] [DS=False] DEBUG |  -> [X:1, Y:4, Z:48]
[22:27:33.366] [T1] [DS=False] DEBUG |  -> [X:0, Y:4, Z:48]
[22:27:33.366] [T1] [DS=False] DEBUG |  -> [X:-1, Y:4, Z:48]
[22:27:33.366] [T1] [DS=False] DEBUG |  -> [X:-2, Y:4, Z:48]
[22:27:33.366] [T1] [DS=False] DEBUG |  -> [X:-3, Y:4, Z:48]
[22:27:38.299] [T1] [DS=False] DEBUG | Path to target:
[22:27:38.299] [T1] [DS=False] DEBUG |  -> [X:9, Y:4, Z:45]
[22:27:38.299] [T1] [DS=False] DEBUG |  -> [X:8, Y:4, Z:46]
[22:27:38.299] [T1] [DS=False] DEBUG |  -> [X:7, Y:4, Z:47]
[22:27:38.299] [T1] [DS=False] DEBUG |  -> [X:6, Y:4, Z:48]
[22:27:38.299] [T1] [DS=False] DEBUG |  -> [X:5, Y:4, Z:48]
[22:27:38.299] [T1] [DS=False] DEBUG |  -> [X:4, Y:4, Z:48]
[22:27:38.299] [T1] [DS=False] DEBUG |  -> [X:3, Y:4, Z:48]
[22:27:38.299] [T1] [DS=False] DEBUG |  -> [X:2, Y:4, Z:48]
[22:27:38.299] [T1] [DS=False] DEBUG |  -> [X:1, Y:4, Z:48]
[22:27:38.299] [T1] [DS=False] DEBUG |  -> [X:0, Y:4, Z:48]
[22:27:38.299] [T1] [DS=False] DEBUG |  -> [X:-1, Y:4, Z:48]
[22:27:38.299] [T1] [DS=False] DEBUG |  -> [X:-2, Y:4, Z:48]
[22:27:38.299] [T1] [DS=False] DEBUG |  -> [X:-3, Y:4, Z:48]
[22:27:42.215] [T1] [DS=False] DEBUG | Path to target:
[22:27:42.215] [T1] [DS=False] DEBUG |  -> [X:12, Y:5, Z:41]
[22:27:42.215] [T1] [DS=False] DEBUG |  -> [X:11, Y:5, Z:40]
